lokacija2;kvadratura;sprat;broj_soba;parking;lift;terasa;cena
5.10944;96;17;4;0;1;1;139900
7.394;80;1;3;0;1;1;128000
4.68409;66;4;2;1;1;1;115000
4.68409;66;4;2;0;1;1;115000
4.68409;37;0;1;0;1;0;75000
4.68409;67;1;2;0;1;1;120000
7.394;66;1;2;1;1;1;105000
6.9955;63;0;2;0;0;1;109000
6.07538;74;14;2;0;1;1;117000
4.54204;87;0;3;0;1;1;164000
4.54204;61;0;2;0;1;0;115000
4.68409;37;0;1;0;1;0;75000
4.68409;66;4;2;0;1;1;114900
4.68409;67;1;2;0;1;1;125000
4.68409;59;4;2;0;0;1;115000
4.68409;65;7;2;1;1;1;125000
4.68409;67;1;2;0;0;0;125000
4.68409;67;1;2;0;1;1;125000
4.68409;67;1;2;0;1;1;125000
4.54204;95;1;3;0;1;1;181000
4.54204;19;0;0;0;1;1;51000
4.68409;66;4;2;1;1;1;115000
6.07538;76;12;2;0;1;1;119000
6.07538;41;2;0;0;0;1;84000
4.68409;67;1;2;0;1;1;120000
5.91441;51;1;2;0;1;1;112000
6.07538;66;9;2;0;1;1;127500
6.07538;69;14;2;0;1;1;110000
5.91441;138;2;5;0;1;1;315000
6.07538;95;3;4;0;1;1;190000
6.07538;44;1;2;0;0;1;75000
6.07538;104;11;4;0;1;1;164000
5.10944;55;0;2;0;1;0;110000
6.07538;88;4;4;1;1;1;135000
6.07538;81;3;3;0;1;1;139000
5.10944;53;0;2;0;1;1;85900
6.07538;54;4;2;0;0;1;97900
6.4391;86;12;3;0;1;1;125000
6.9955;85;4;4;0;0;1;130000
5.50949;102;3;4;0;1;1;188500
5.10944;70;11;2;1;1;0;123000
5.10944;81;13;3;0;1;1;155000
5.10944;95;5;4;0;1;1;165000
5.10944;95;13;4;1;1;1;165000
6.07538;54;4;2;0;0;1;97900
5.10944;84;2;3;0;1;1;149000
5.10944;70;11;2;0;1;0;116000
6.07538;58;9;2;0;1;1;125000
4.54204;92;2;3;0;0;1;205000
5.91441;56;4;2;1;0;1;75000
5.10944;59;6;2;1;1;1;113000
5.10944;95;5;4;0;1;1;165000
4.54204;70;2;2;0;1;1;129000
6.07538;87;3;3;0;0;1;158000
4.54204;92;2;3;1;0;1;205000
6.07538;105;3;4;0;0;1;210000
5.10944;59;6;2;0;1;1;112000
6.07538;96;1;3;0;0;1;220000
6.07538;70;2;2;0;1;1;139500
6.07538;76;0;3;1;1;1;155000
6.07538;84;8;2;0;1;0;109000
6.4391;66;0;2;0;1;1;99000
6.07538;113;0;4;0;1;1;185000
6.07538;71;5;2;0;0;0;122500
6.07538;95;5;5;0;1;1;166000
5.9834;76;0;2;0;1;1;155000
6.07538;76;0;3;0;0;1;155000
1.14264;170;13;5;0;1;1;572888
1.44304;40;1;1;0;1;0;99900
0.50334;95;5;4;0;0;1;190000
0.46736;51;3;2;0;0;1;101000
0.87947;105;5;4;0;1;0;319000
1.20326;90;3;4;0;0;1;168000
0.87947;105;4;4;0;1;1;399000
1.20326;40;3;1;0;0;1;79000
0.65196;114;19;4;0;1;1;380000
1.44448;40;1;2;0;1;0;99900
1.45571;62;2;2;0;1;1;170000
1.20326;40;3;1;0;0;1;79000
1.14264;71;1;2;0;1;1;195888
2.24923;132;4;4;0;1;0;318980
5.3529;121;21;4;0;1;1;127000
0.87971;97;1;3;0;1;1;250000
1.44448;40;1;2;0;1;0;99900
1.14264;94;1;3;0;1;1;291888
1.04527;97;2;4;0;1;1;205000
0.75511;125;2;4;0;1;1;199000
0.41043;32;0;1;0;1;0;60000
2.35727;131;1;4;0;1;1;317000
1.04527;97;2;4;0;1;1;201000
0.26652;36;3;1;0;0;0;99000
0.46736;87;4;4;0;1;1;220000
1.20326;28;11;1;0;1;1;75000
1.44448;112;5;3;0;1;0;249000
0.50334;96;5;4;0;1;1;185000
1.34658;87;9;3;0;0;1;263888
0.50334;119;3;4;0;1;0;245000
1.04527;106;7;4;0;1;1;185000
0.26652;91;7;3;0;1;1;245000
1.14264;77;1;2;0;1;1;225888
1.14264;117;1;4;0;1;1;338888
1.14264;124;12;4;1;0;1;392888
0.71906;56;1;3;0;0;0;140000
0.91822;60;2;2;0;1;0;230000
1.04527;97;2;4;0;1;1;199000
1.14264;110;17;4;0;1;1;370888
1.01973;45;7;2;1;0;1;119000
1.11108;83;3;4;0;0;1;174900
1.14264;115;5;4;0;1;1;347888
1.14264;115;5;4;0;1;1;347888
1.14264;118;6;4;0;1;1;358888
1.3481;60;4;2;0;0;1;105000
1.14264;121;11;4;0;1;1;338888
1.14264;121;20;4;0;1;1;368888
1.04527;97;2;4;0;1;1;199000
0.4901;91;4;3;0;1;1;179000
1.14264;121;18;4;0;1;1;349888
1.01973;55;2;2;0;0;1;129000
1.14264;119;14;4;0;1;1;357888
1.14264;92;6;3;0;1;1;276888
1.14264;88;7;3;0;1;1;266888
1.14264;83;3;3;0;1;1;238888
1.14264;85;1;3;0;1;1;229888
1.14264;95;1;3;0;1;1;286888
1.14264;88;13;3;0;1;1;273888
1.14264;83;5;3;0;1;1;242888
1.14264;79;1;3;0;1;1;228888
0.91822;110;13;3;1;1;1;315888
1.14264;79;3;3;0;1;1;262888
1.14264;108;13;3;0;1;1;431888
0.91822;82;13;3;1;1;1;310000
1.14264;79;5;3;0;1;1;230888
0.91822;60;1;2;0;1;0;240000
1.14264;53;1;2;0;1;1;148888
1.14264;54;18;2;1;0;1;180888
1.14264;55;22;2;1;0;1;193888
1.14264;85;3;3;0;1;1;246888
1.14264;84;2;3;0;1;1;256888
1.14264;50;2;2;1;1;1;172500
1.14264;56;2;2;0;1;1;161888
1.14264;55;20;2;1;0;1;184888
0.91822;82;18;3;0;0;0;254000
0.65196;55;16;2;0;0;0;192000
1.14264;55;23;2;0;1;1;185888
1.14264;109;13;3;0;1;1;431888
1.44448;68;1;2;0;1;1;140000
1.14264;82;1;3;1;1;1;219888
0.91822;82;21;3;0;0;0;289000
1.14264;54;23;2;0;1;1;179888
1.34658;76;1;2;0;1;1;208888
1.34658;54;1;2;1;0;1;180000
1.14264;55;23;2;1;0;1;179888
1.14264;55;21;2;0;1;1;200888
1.14264;75;1;2;1;0;1;208888
1.44448;45;1;2;0;1;1;115000
1.14264;55;23;2;1;0;1;186888
1.14264;55;18;2;1;0;1;170888
1.14264;55;14;2;1;0;1;165888
0.91822;76;1;2;0;0;0;209000
0.91822;61;8;2;1;1;1;315000
0.91822;59;2;2;0;1;0;190000
0.65196;55;16;2;0;1;1;170000
0.91822;55;22;2;0;1;1;225000
0.91822;65;4;2;0;1;1;180000
0.91822;56;23;2;0;0;0;189000
1.14264;65;4;2;0;1;1;199990
0.7787;55;22;2;0;1;1;225000
1.14264;104;1;2;0;1;1;409888
1.14264;110;15;2;0;1;1;406888
1.14264;61;9;2;1;1;1;178888
1.14264;53;3;2;1;1;1;151888
1.14264;73;24;2;0;1;1;579888
0.91822;55;22;2;0;1;1;225000
1.14264;75;30;2;0;1;0;623888
1.01973;67;1;2;0;1;1;135000
1.14264;76;1;2;0;1;1;208888
0.91822;89;30;2;1;1;1;768888
0.91822;54;22;2;0;1;0;205000
0.91822;59;2;2;0;1;1;190000
1.34658;51;15;2;0;0;1;162888
1.14264;74;32;2;0;1;1;604888
0.91822;49;3;2;0;1;1;140000
1.34658;75;30;2;0;1;0;623888
0.91822;55;20;2;0;1;1;178888
1.14264;74;29;2;0;1;1;595888
0.91822;59;2;2;0;1;0;236900
1.14264;74;30;2;0;1;1;599888
1.34658;60;25;2;0;1;0;473888
0.91822;73;30;2;0;1;1;607888
0.91822;55;22;2;0;1;1;225000
1.14648;87;20;2;0;1;1;304888
0.91822;57;12;2;0;1;1;185000
0.91822;87;24;2;1;1;1;712888
1.14264;54;18;2;0;1;1;173888
1.14264;55;16;2;0;1;1;177888
0.91822;79;23;2;1;0;1;244888
1.14264;84;1;2;0;1;1;265888
1.14264;54;23;2;0;1;1;179888
0.91822;56;12;2;0;1;1;183000
1.34658;56;23;2;0;1;1;188888
1.14264;79;2;2;0;1;1;229888
1.14264;60;25;2;0;1;0;481888
0.7787;56;12;2;0;1;1;182900
1.14264;58;3;2;0;1;1;180888
0.91822;61;8;2;1;1;1;260000
1.14264;57;2;2;0;1;1;172888
1.14264;60;23;2;0;1;0;476888
0.91822;54;22;2;1;1;1;225000
1.14264;75;30;2;0;1;0;623888
1.14264;60;22;2;0;1;1;475888
1.14264;73;23;2;0;1;1;580888
1.14264;76;1;2;0;1;1;208888
1.14264;55;20;2;0;1;1;220000
0.91822;56;16;2;0;0;1;179888
1.34658;74;30;2;0;1;1;595888
1.34658;74;29;2;0;1;1;586888
1.34658;74;30;2;0;1;1;553888
1.34658;74;30;2;0;1;1;590888
1.14264;58;3;2;0;1;1;180888
1.14264;57;2;2;0;1;1;172888
1.14264;57;2;2;0;1;1;172888
1.14264;70;1;2;0;0;1;258888
1.14264;76;1;2;0;1;1;208888
1.34658;75;30;2;0;1;0;613888
1.14264;54;20;2;0;0;1;163888
1.14264;58;2;2;0;1;1;166888
0.91822;55;22;2;0;1;1;225000
1.34658;55;22;2;0;1;1;186888
1.34658;54;22;2;0;1;1;186888
1.14264;53;8;2;1;1;1;159888
0.91822;82;9;2;0;0;1;285000
1.14264;55;4;2;1;1;1;165900
0.91822;56;11;2;1;1;1;182900
0.91822;55;22;2;0;0;1;225000
1.14264;54;4;2;0;1;1;160888
1.14264;54;6;2;0;1;1;162888
1.14264;54;5;2;0;1;1;161888
1.14264;55;22;2;0;1;1;193888
1.14264;83;9;2;0;1;1;264000
1.14264;55;20;2;0;1;1;185888
1.0876;64;2;2;1;0;0;130000
1.14264;55;22;2;0;1;1;193888
0.91822;65;4;2;0;1;0;199990
1.14264;58;1;2;1;0;1;169888
1.14264;58;6;2;1;0;1;167888
0.91822;65;4;2;1;1;1;199000
1.34658;60;2;2;0;0;0;190000
1.44448;69;1;2;1;1;1;143000
1.14264;110;4;2;0;1;1;327888
1.14264;58;4;2;1;0;1;178888
1.14264;58;1;2;0;1;1;173888
1.34658;54;18;2;1;1;1;183888
1.14264;54;1;2;1;0;1;153888
1.34658;54;18;2;0;0;0;173888
1.44448;45;1;2;1;1;1;110000
0.91822;55;23;2;1;1;1;184888
1.14264;58;1;2;0;1;1;172888
1.14264;55;1;2;0;1;1;173888
0.91822;110;15;2;0;0;1;358888
1.14264;58;4;2;0;1;1;181888
1.14264;61;11;2;0;1;1;199888
1.34658;64;11;2;0;0;0;281888
1.34658;54;1;2;0;0;0;153888
1.44448;69;1;2;1;1;1;140000
0.91822;61;23;2;0;1;0;468888
0.91822;53;2;2;0;1;1;178888
0.91822;58;4;2;0;1;1;178888
1.14264;54;4;2;0;1;1;160888
1.14264;58;2;2;0;1;1;166888
1.14264;56;4;2;0;1;1;160888
1.14264;56;5;2;0;1;1;161888
1.14264;58;1;2;0;1;1;161888
0.91822;91;11;2;1;1;1;261888
0.91822;77;16;2;0;0;1;214888
1.14264;55;23;2;0;1;1;185888
1.14264;54;17;2;0;0;1;160888
0.91822;55;22;2;0;0;1;225000
0.91822;81;6;2;0;0;1;220888
1.14264;55;20;2;0;1;1;185888
1.14264;58;1;2;0;1;1;172888
1.14264;55;1;2;0;1;1;173888
1.14264;54;18;2;0;1;1;183888
1.14264;58;4;2;0;1;1;181888
0.91822;65;4;2;0;1;1;199990
0.65196;55;16;2;1;1;1;172000
1.14264;54;2;2;0;1;1;158888
1.34658;53;2;2;0;0;0;177888
1.34658;60;25;2;0;1;0;473888
1.14264;53;2;2;0;1;1;178888
8.27357;55;3;2;0;1;1;185000
1.14264;54;18;2;0;1;1;183888
1.14264;61;14;2;0;1;1;202888
1.14264;55;1;2;0;1;1;161888
1.14264;53;2;2;0;1;1;180888
0.91822;60;3;2;1;1;1;230000
1.14264;53;2;2;0;1;1;178888
1.14264;61;11;2;0;1;1;199888
1.14264;61;13;2;0;1;1;201888
1.14264;61;12;2;0;1;1;200888
1.34658;54;3;2;0;1;1;157888
8.27357;55;16;2;0;1;1;172000
1.14264;54;4;2;1;0;1;157888
1.14264;55;20;2;0;1;1;178888
1.14264;54;3;2;1;0;1;156888
1.14264;55;14;2;0;1;1;175888
1.14264;54;18;2;0;1;1;173888
1.14264;53;2;2;0;1;1;178888
1.14264;79;5;3;0;1;1;230888
1.14264;54;21;2;0;1;1;173888
1.14264;144;13;3;0;1;1;420888
1.14264;67;12;3;1;1;1;197888
1.14264;85;6;3;0;1;1;241888
1.14264;86;5;3;0;1;1;251888
1.14264;85;1;3;0;1;1;235888
1.14264;141;13;3;0;1;1;617888
1.14264;89;6;3;0;1;1;253888
1.14264;85;12;3;1;1;1;261888
1.14264;85;4;3;0;1;1;238888
1.14264;111;9;3;0;1;1;313888
0.71843;93;3;3;0;0;1;209000
1.14264;83;3;3;0;1;1;238888
0.91822;135;13;3;0;0;1;611888
1.14264;85;1;3;0;1;1;229888
1.14264;89;2;3;0;1;1;246888
1.14264;75;2;3;0;1;1;214888
1.14264;83;2;3;0;1;1;237888
1.14264;79;1;3;0;1;1;228888
1.14264;73;2;3;0;1;1;207888
1.14264;95;1;3;0;1;1;286888
1.14264;90;1;3;0;1;1;267888
1.14264;72;2;3;0;1;1;202888
1.14264;84;1;3;0;1;1;250888
1.14264;90;1;3;0;1;1;278888
1.14264;79;1;3;0;1;1;240888
1.14264;82;23;3;0;1;1;278888
1.14264;86;16;3;0;1;1;314888
1.14264;78;12;3;0;1;1;253888
1.14264;79;2;3;0;1;1;229888
0.91822;85;6;3;0;0;0;237888
1.14264;90;16;3;0;1;1;307888
0.91822;82;20;3;1;1;1;283000
0.91822;107;3;3;0;0;0;367888
1.14264;82;1;3;0;1;1;255888
1.14264;80;5;3;0;1;1;242888
0.91822;88;14;3;1;1;1;268888
1.34658;97;37;3;0;0;1;891888
1.14264;88;2;3;0;1;1;244888
0.65196;83;9;3;0;1;1;252000
0.91822;89;23;3;0;1;1;340000
1.14264;83;9;3;0;1;1;285000
1.14264;110;5;3;0;1;1;412888
1.14264;80;19;3;0;1;1;284888
1.14648;81;1;3;0;1;1;225888
0.46736;74;1;3;0;0;1;145000
0.91822;110;7;3;0;0;1;332888
1.14264;110;15;3;0;0;1;358888
1.14264;91;28;3;0;1;0;743888
1.14264;82;20;3;0;1;1;273888
1.14264;87;8;3;0;1;1;285888
1.14264;108;8;3;0;0;1;387888
0.91822;84;2;3;0;1;1;252888
1.14264;91;34;3;0;1;0;775888
1.14264;82;16;3;0;1;1;254888
0.91822;79;11;3;0;1;1;272888
1.14264;89;4;3;0;1;1;246888
1.14264;110;15;3;0;1;1;437888
0.7787;80;23;3;0;1;1;244888
1.14264;78;2;3;0;1;1;230888
0.41043;66;4;3;0;1;1;148000
1.34658;87;20;3;0;1;1;304888
0.7787;91;28;3;0;1;1;732888
1.34658;91;30;3;0;1;0;763888
1.14264;85;5;3;0;1;1;258888
1.34658;109;15;3;0;1;1;407888
1.14264;79;1;3;0;1;1;213888
1.14264;79;11;3;0;1;1;282888
1.14264;85;12;3;0;1;1;280888
1.34658;109;13;3;0;1;1;414888
1.14264;85;12;3;0;1;1;285888
1.14264;82;16;3;0;1;1;254888
1.14264;68;20;3;0;1;1;226888
1.14264;82;17;3;0;1;1;257888
1.14264;80;15;3;0;1;1;253888
1.14264;107;2;3;0;1;1;390888
1.14264;87;5;3;0;1;1;278888
0.91822;56;21;3;1;0;1;196888
1.14648;87;20;3;0;1;1;304888
1.14264;78;5;3;0;1;1;239888
1.14264;92;4;3;0;1;1;260888
1.14264;88;2;3;0;1;1;244888
1.14264;78;4;3;0;1;1;238888
1.14264;78;3;3;0;1;1;237888
1.14264;90;1;3;0;1;1;265888
1.14264;90;1;3;0;1;1;278888
1.14264;90;4;3;0;1;1;260888
1.14264;81;10;3;0;1;1;262888
1.34658;82;6;3;0;1;1;253888
0.91822;82;13;3;0;1;1;310000
1.14264;82;1;3;0;1;1;255888
1.14264;84;2;3;0;1;1;250888
1.14264;90;16;3;0;1;1;307888
1.14264;85;12;3;0;1;1;280888
1.34658;91;26;3;0;1;0;723888
1.34658;82;1;3;0;1;1;242888
1.14264;87;6;3;0;1;1;282888
0.7787;84;9;3;0;1;1;300000
1.14264;91;25;3;0;1;0;727888
1.14264;90;6;3;0;1;1;280888
0.91822;89;23;3;0;1;1;340000
1.34658;77;8;3;0;1;1;226888
1.34658;91;28;3;0;1;0;732888
1.14264;91;25;3;0;1;0;727888
1.34658;110;5;3;0;1;1;384888
1.14264;91;32;3;0;1;0;763888
1.14264;108;8;3;0;1;1;415888
1.34658;82;23;3;0;1;1;272888
1.34658;82;23;3;0;1;1;272888
1.34658;92;6;3;0;1;1;257888
1.34658;82;5;3;0;1;1;225888
1.14264;79;2;3;0;1;1;229888
1.14264;88;6;3;0;1;1;264888
1.14264;110;15;3;0;1;1;387888
1.14264;90;6;3;0;1;1;280888
0.91822;89;23;3;0;0;1;340000
1.14264;86;5;3;0;1;1;274888
1.14264;91;24;3;0;1;0;723888
0.91822;81;2;3;1;1;1;255000
1.14264;77;1;3;0;1;1;225888
8.27357;87;20;3;0;1;1;304888
1.14264;83;3;3;0;1;1;250888
0.61555;61;5;2;0;1;1;120000
1.14264;80;6;3;0;1;1;267888
1.14264;82;14;3;0;1;1;251888
1.14264;78;5;3;0;1;1;239888
8.27357;81;1;3;0;1;1;225888
1.14264;79;10;3;0;1;1;270888
1.34658;90;1;3;0;1;1;252888
1.34658;81;1;3;0;1;1;225888
1.14264;78;4;3;0;1;1;238888
1.34658;83;2;3;0;1;1;232888
1.14264;79;13;3;0;1;1;276888
1.14264;80;9;3;0;1;1;271888
1.14264;80;10;3;0;1;1;273888
1.14264;80;12;3;0;1;1;278888
1.14264;72;2;3;0;1;1;202888
1.14264;86;16;3;0;1;1;314888
1.14264;88;2;3;0;1;1;244888
1.14264;92;14;3;0;1;1;286888
1.14264;92;6;3;0;1;1;276888
1.14264;89;6;3;0;1;1;253888
1.14264;90;6;3;0;1;1;280888
1.14264;92;16;3;0;1;1;288888
1.14264;91;2;3;0;1;1;270888
1.14264;107;2;3;0;1;1;390888
1.14264;87;13;3;0;1;1;273888
1.14264;71;4;3;0;1;1;205888
1.14264;68;14;3;0;1;1;228888
1.14264;80;5;3;0;1;1;242888
1.14264;68;22;3;0;1;1;236888
0.91822;83;18;3;1;1;1;253888
1.14264;80;13;3;0;1;1;269888
1.14264;78;12;3;0;1;1;253888
1.14264;83;3;3;0;1;1;250888
1.14264;107;2;3;0;1;1;382888
1.14264;90;2;3;0;1;1;270888
1.14264;80;2;3;0;1;1;260888
1.34658;71;2;3;0;1;1;203888
1.14264;87;2;3;0;1;1;255888
1.14264;83;2;3;0;1;1;238888
1.14264;99;37;3;0;1;1;920888
1.34658;87;20;3;0;1;1;299888
1.20326;54;4;2;0;1;0;116000
0.40968;45;1;2;0;0;0;110000
1.34658;88;26;3;0;1;0;723888
0.61555;61;5;2;0;1;0;120000
1.34658;81;1;3;0;1;1;225888
1.01973;55;2;2;0;0;1;129000
0.91822;89;5;3;0;1;0;299000
0.4901;60;4;2;0;0;1;107000
1.01973;65;5;2;0;1;1;130000
1.14264;72;6;3;0;1;1;219888
0.4901;80;5;2;0;1;0;140000
1.29061;92;3;3;0;1;1;294400
0.41043;68;4;2;0;0;0;95000
1.14648;87;20;3;1;0;1;299888
1.14264;119;19;4;0;1;1;367888
1.14648;82;23;3;1;0;1;292888
1.14264;151;14;4;0;1;0;1263888
1.14264;92;14;3;0;1;1;286888
1.14264;79;9;3;0;1;1;269888
0.83872;93;1;3;0;1;1;355000
1.3481;75;4;2;0;0;1;110000
1.14264;162;14;4;0;1;0;1359888
1.14264;119;14;4;0;1;1;357888
1.14264;151;14;4;0;1;0;1259888
0.50334;25;3;0;0;0;0;50000
1.14264;115;5;4;0;1;1;347888
1.14264;119;23;4;0;1;1;387888
1.14264;162;14;4;0;1;0;1359888
1.14264;156;16;4;0;1;0;1312888
1.3481;98;6;4;0;1;1;190000
1.14264;124;5;4;0;1;1;380888
0.41043;64;3;2;0;0;0;130000
0.91822;82;13;3;0;1;1;319900
1.44448;103;3;4;0;1;1;225000
0.50334;41;4;2;0;0;0;89900
1.14264;119;11;4;0;1;1;338888
1.34658;152;12;4;0;1;1;538888
0.87971;112;7;4;0;1;1;190000
1.14264;119;17;4;0;1;1;360000
1.14264;111;7;4;0;1;1;355888
1.14264;117;4;4;0;1;1;351888
1.14264;110;17;4;0;1;1;370888
1.14264;111;10;4;0;1;1;326888
1.34658;124;5;4;0;1;1;393888
0.4901;60;3;2;0;0;0;107000
1.14264;119;11;4;1;0;1;338888
1.14264;121;17;4;0;1;1;342000
1.14264;115;15;4;1;0;1;376888
0.91822;55;12;2;0;1;1;185000
0.91822;82;13;3;0;1;1;295000
0.91822;65;4;2;0;1;1;199500
0.91822;55;22;2;0;1;1;225000
0.91822;88;3;3;0;1;1;299000
1.14264;108;15;4;1;0;1;396888
1.14264;124;15;4;1;0;1;402888
1.14264;119;23;4;1;0;1;372888
1.14264;79;9;3;0;1;1;256888
1.14264;56;2;2;0;1;1;161888
0.65196;30;5;0;0;1;1;125000
0.65196;30;5;0;0;1;1;125000
1.14264;101;10;4;0;1;1;302888
0.91822;61;8;2;1;1;1;260000
1.34658;92;14;4;0;0;0;270888
0.91822;58;1;2;0;1;1;200000
1.14264;71;2;3;0;1;1;203888
1.14264;93;2;3;0;1;1;299888
0.91822;121;23;4;1;1;1;372888
1.34658;156;16;4;0;1;0;1292888
0.65196;30;5;1;0;1;1;125000
1.14264;82;20;3;1;0;1;267888
1.14264;170;13;5;0;1;1;572888
0.91822;140;8;4;0;0;0;790000
1.14264;111;14;4;0;1;1;382888
1.14264;144;17;4;0;1;0;482888
1.34658;50;4;4;0;0;0;170888
1.34658;162;14;4;0;1;0;1338888
1.14264;111;7;4;0;1;1;355888
1.14264;126;12;4;0;1;1;429888
1.14264;126;10;4;0;1;1;425888
0.71843;22;-1;0;0;0;1;42000
1.14264;111;6;4;0;1;1;360888
1.14264;111;5;4;0;1;1;350888
0.41043;120;4;4;1;0;0;170000
0.65196;23;8;0;1;1;0;125500
1.14264;111;7;4;0;1;1;362888
1.14264;111;11;4;0;1;1;371888
1.14264;180;17;4;0;1;1;964888
1.14264;123;12;4;0;1;1;398888
0.65196;30;6;0;0;0;0;125000
1.14264;110;14;4;0;1;1;367888
1.14264;85;1;3;1;0;1;229888
0.91822;123;15;3;0;1;1;382888
0.91822;76;26;1;0;0;0;593888
0.65196;30;16;0;0;1;1;105000
1.14264;54;6;2;1;0;1;159888
0.57854;20;3;1;1;0;0;46000
0.91822;55;1;2;0;1;1;165888
0.91822;92;14;3;0;1;1;286888
0.65196;82;1;2;0;1;1;220888
1.14264;110;15;3;1;0;1;358888
1.14264;80;1;3;1;0;1;236888
0.91822;55;23;1;1;0;1;176888
0.91822;60;2;2;0;0;1;219000
0.91822;54;3;1;0;0;1;186888
1.14264;80;4;3;1;0;1;243888
1.14264;172;17;5;0;1;1;960888
0.71906;54;12;1;0;0;1;176888
0.91822;53;8;1;0;0;1;180888
1.14264;80;5;3;1;0;1;238888
0.91822;62;13;1;0;1;1;175888
1.14264;110;13;3;1;0;0;414888
1.14264;79;2;3;1;0;1;229888
1.14264;68;22;3;1;0;1;236888
1.14264;172;17;5;0;0;1;960888
1.14264;87;10;3;1;0;1;285888
1.14264;107;2;3;1;0;0;382888
0.91822;59;25;1;1;0;1;473888
1.14264;108;8;3;1;0;0;399888
0.65196;30;16;1;0;1;1;105000
0.91822;54;4;1;0;0;1;153888
0.91822;119;18;1;1;0;1;330888
1.14264;90;16;3;1;0;1;285888
1.14264;90;6;3;1;0;1;257888
1.34658;31;2;1;0;0;1;112900
1.14264;86;16;3;1;0;1;292888
0.91822;54;17;1;1;1;1;160888
1.14264;78;4;3;1;0;1;221888
1.14264;90;6;3;1;0;1;260888
1.14264;78;13;3;1;0;1;236888
1.11108;156;6;5;0;1;1;299900
1.14264;88;2;3;1;0;1;239888
1.14264;82;13;3;1;0;1;243888
1.14264;81;7;3;1;0;1;230888
1.14264;78;1;3;1;0;1;214888
1.14264;78;2;3;1;0;1;219888
1.14264;81;1;3;1;0;1;219888
1.14264;90;4;3;1;0;1;254888
1.14264;82;8;3;1;0;1;235888
0.91822;63;5;1;0;0;1;272888
1.34658;65;4;1;0;0;1;199500
1.34658;182;6;5;0;1;1;586888
1.14264;80;1;1;0;1;1;245888
1.14648;82;21;3;1;0;1;288888
1.14648;81;1;3;1;0;1;225888
0.91822;71;7;1;1;1;1;258888
8.27357;30;16;1;0;1;1;105000
1.14264;203;17;5;0;1;1;955888
0.65196;30;16;1;0;0;0;125000
1.20326;48;11;1;0;1;0;75000
1.14264;68;20;3;1;0;1;228888
1.14264;71;1;3;0;1;1;195888
1.14264;95;1;3;1;0;1;286888
1.14264;162;14;5;0;1;1;602888
1.14264;72;2;3;1;0;1;199888
1.14264;71;2;3;1;0;1;194888
1.14264;70;2;1;0;1;1;248888
1.14264;88;7;3;1;0;1;260888
1.14264;73;5;3;1;0;1;208888
1.14264;163;13;5;0;1;1;602888
1.14264;88;6;3;1;0;1;258888
1.14264;83;5;3;1;0;1;232888
1.14264;91;1;3;1;0;1;261888
1.14264;68;18;2;0;1;1;236888
0.91822;55;22;2;1;1;1;225000
1.14264;73;3;3;1;0;1;205888
0.87947;125;4;5;1;1;1;399000
1.14264;72;2;2;0;1;1;202888
1.14264;71;5;3;1;0;1;199888
1.14264;71;4;3;1;0;1;197888
2.35727;78;2;3;0;1;1;188760
1.34658;62;22;2;0;1;1;475888
0.40968;21;0;0;0;1;0;68000
1.14264;68;18;2;0;1;1;236888
1.14264;71;5;2;1;1;1;210888
1.14264;71;4;2;0;1;1;205888
0.87947;120;5;5;0;1;0;319000
0.91822;51;22;2;0;1;0;225000
0.91822;82;2;2;0;0;0;259900
1.14264;73;2;2;0;1;1;216887
1.34658;60;1;2;0;1;1;120000
0.26652;160;0;2;0;0;0;250000
0.41043;63;2;2;0;0;1;125000
0.87947;105;5;5;0;1;0;349000
1.14264;73;2;2;0;1;1;207888
0.87947;125;4;5;0;1;1;429000
1.34658;78;1;2;0;1;1;214888
1.01973;60;5;2;1;1;1;130000
1.14264;71;1;2;0;1;1;195888
0.9245;70;0;3;0;1;1;199000
1.20326;70;2;2;0;0;1;137000
0.61555;60;5;2;0;1;1;120000
0.26652;74;2;3;0;0;1;192500
1.34658;161;14;5;1;1;1;1359888
0.4901;60;4;2;0;0;1;107000
1.14264;80;1;3;1;0;1;213888
1.14264;80;5;3;0;1;1;252888
1.14264;93;2;3;0;1;1;299888
1.14264;80;3;3;0;1;1;248888
1.34658;110;5;3;0;0;0;412888
1.14264;105;19;2;0;1;1;364888
1.34658;88;23;2;0;1;1;712888
1.14264;69;19;3;1;0;1;223888
1.14264;90;9;3;1;0;1;246888
1.14264;79;4;3;0;1;1;247888
1.14264;80;7;3;0;1;1;255888
1.34658;88;6;3;0;0;0;264888
1.14264;49;4;2;0;1;1;170888
1.14264;54;18;2;0;1;1;183888
1.14264;80;1;3;0;1;1;237888
1.14264;94;2;3;0;1;1;284888
1.14264;79;10;3;0;1;1;257888
1.34658;162;14;5;0;1;0;1338888
1.14264;68;20;3;1;0;1;226888
1.14264;79;9;3;0;1;1;256888
1.14264;79;13;3;0;1;1;262888
1.14264;82;1;3;1;0;1;220888
1.14264;88;10;3;1;0;1;243888
1.14264;137;6;4;1;0;0;640888
1.14264;80;5;3;1;0;1;238888
1.10099;83;23;3;0;1;1;315000
1.14264;143;10;4;1;0;1;447888
1.14264;143;9;4;1;0;1;444888
1.14264;136;4;4;1;0;0;630888
1.14264;117;4;4;1;0;1;345888
1.14264;110;16;4;1;0;1;344888
1.14264;124;5;4;0;1;1;418888
